,review_id,user_id,business_id,date,classes,business_id2,review_id2,user_id2,business_label,user_label,review_label,year
8042,d-tggGGkcVILEwHiWwGosA,u0E_aAHRsIODzqzQtYQutA,AtD6B83S4Mbmq0t7iDnUVA,2014/6/9 19:32,1,2,8042,7567,0,0,2,2014
8043,dqoFmzOPoOpy4UCLZDXg6A,U9cXHgmFuIARE-wpL8usOg,wERcL1KznuTgfltSKQt_jg,2019/4/7 21:16,3,21,8043,7568,0,0,4,2019
8044,YxJiVJc1pAVZ4PORaTk6dQ,pUfObPrMYNx-168VmShzvQ,b1m_PK-ggGR3CmBjdIyqkQ,2019/9/8 18:43,3,34,8044,7569,0,0,4,2019
8045,OHIHeKYfWht57lUqNwI0Ag,tdfbb0dvMzxsOkFhAubfZA,AtD6B83S4Mbmq0t7iDnUVA,2019/7/11 5:11,1,2,8045,7570,0,0,2,2019
8046,uACNm3Z24d9sK-o5LzTG1g,7ss7V547LePWRODUvHKyYg,7j0kor_fkeYhyEpXh4OpnQ,2018/10/22 16:05,3,38,8046,7571,0,0,4,2018
8047,IwxCnW7fQa7dxSmkinGRGA,Jf3EkyDJzpHG5d37iacdpw,K5Q2vkF5UpytV9Q1rB-5Yg,2018/6/20 23:10,1,22,8047,7572,0,0,2,2018
8049,64QM6gikD6osuU7FxqH6Ww,NJ8EwwQNpfD9961MkzOGng,UITPqkoDytnHT4kxaAyDeA,2019/7/24 23:50,1,64,8049,7573,0,0,2,2019
8051,lw7S_VDex6I1j8apBiB7JQ,qNAHqX-oV-ue6sIOcrlL6w,PlP0c_u3g-3LiWHpb2XnOQ,2019/9/18 16:25,0,13,8051,7574,0,0,1,2019
8052,cuYJu5SjVpIrwZQpyXzwJQ,9RNeBD9YsQ6FiLl1OSOTHA,G79PyDm3hVivIX69Q2mXIQ,2019/9/19 20:50,3,98,8052,7575,0,0,4,2019
8053,si6tbWtmvo1x_lApV-8LIA,p-E0-AMZBln8c2-vgO1rHg,M8Pl5qAmmrODfHeX6GOjsw,2019/9/23 2:30,1,29,8053,7576,0,0,2,2019
8054,FoBm9lP3P0tImCzV7mPyGQ,xhZMbH08picH0WtWlVKa0Q,g2Y2lnMmnOouvivEie9myw,2019/5/1 2:04,3,63,8054,7577,0,0,4,2019
8056,eO5F_JsdoxM_V8BKVMgGdA,U4vkAES4OrCqZU0rRfaHCw,owV0aSgh4t_9aG56iPxGEw,2017/7/2 20:05,0,65,8056,7578,0,0,1,2017
8269,RaqvTsGIGpYn-CgRTRWwSw,RBNPf_GF8dWlWPxWvkyJXw,JQWIZ8MT-VGZzO5W5XCB5Q,2018/12/1 15:50,0,14,8269,7579,0,0,1,2018
8058,RcprYfeBAIJs3alN1or-lQ,QDvX9KJ53kt3O7M3k43Iew,AtD6B83S4Mbmq0t7iDnUVA,2017/12/29 22:58,1,2,8058,7580,0,0,2,2017
8059,zyynCK3dY236XaccN9NfiA,vsjFZHN0sRDtwnv1cOGbIQ,8nP8ghEpT6WFcM6tfqAaGA,2017/11/4 21:10,3,0,8059,7581,0,0,4,2017
8060,1rFjqsQY7DXEqB8shhkflw,hQ4E5Do650x1OypMDZer4Q,8nP8ghEpT6WFcM6tfqAaGA,2019/4/8 5:04,3,0,8060,7582,0,0,4,2019
8061,a-ZStEUIGJCXAHzTnUV9eg,AOmYtTcKe0NHtTgX9nbGSg,K5Q2vkF5UpytV9Q1rB-5Yg,2018/3/1 1:45,1,22,8061,7583,0,0,2,2018
8063,x7McbCBvM-A2pMYy2riSug,IfhacZEGE1p3qTHxmU3SCQ,8nP8ghEpT6WFcM6tfqAaGA,2019/9/26 21:56,3,0,8063,7584,0,0,4,2019
8064,dc-1cnsVVDipzM0V_IjRdA,XYSDrIef7g4Gmp3lNFVO6A,8Hvp1tYKiQbBgGIwkCRK5g,2019/11/10 17:55,3,75,8064,7585,0,0,4,2019
8065,mRWXafBsOC4OB3vCRbZmgg,DnK-ejIElwIgbXXEIkC1Aw,JQWIZ8MT-VGZzO5W5XCB5Q,2019/12/8 20:46,0,14,8065,7586,0,0,1,2019
8066,7Ko0YWnRsW6zgFkYDUWnXA,3T-nvVxWzAmx57htgsWWvg,AtD6B83S4Mbmq0t7iDnUVA,2019/3/19 20:24,1,2,8066,7587,0,0,2,2019
8067,zQ038_G7L1IVF55-2WaGNA,lOSu-qaE5EzTE9qMP3iNdg,vsGoYMRvBYss3x9fn-jDzQ,2018/12/27 16:18,3,19,8067,7588,0,0,4,2018
8068,G4Zoaojd0jnC3pWDkj2r8A,HOeHa_VmlzZp7JKxtY9uLg,AtD6B83S4Mbmq0t7iDnUVA,2019/12/3 10:01,1,2,8068,7589,0,0,2,2019
8069,9ES_PZ212ousb2Uu7q5DcQ,BIJO3gL-v5c5C_SLsSZHLQ,AtD6B83S4Mbmq0t7iDnUVA,2018/2/24 2:56,1,2,8069,7590,0,0,2,2018
8070,UkGEmmAC9LxwDyJbExP_Ng,H2tWorAjwTKlerUZ5o-rBw,5JW08_RL9K60Ubo8-8lyVg,2019/11/9 5:58,1,17,8070,7591,0,0,2,2019
8071,9ueoYWIIHwOLuLdILo5TPQ,7lSvh4TEiMMbQ8Sbl8ca6Q,lpQziF9QCVZQRkxac1xzcw,2019/8/25 5:05,3,40,8071,7592,0,0,4,2019
8072,8hlO12rcwNFvUYj_Htvgfg,XPkEl6t9Nw3yyGwka8h72Q,Yq0LCrGLjJtKcwBu1Nta6w,2017/5/5 22:33,3,36,8072,7593,0,0,4,2017
8073,ISTwoczIzs2Ov8vEWwroSg,nfGArcE9Eq4cY98b_aRRQw,8k8cMmMcuj5h85mMLMoj2w,2019/3/21 18:54,3,93,8073,7594,0,0,4,2019
8074,_sNlFiEDAOaEXnBOS64fJg,Ih85YhFRDzOnB09yS__94g,AtD6B83S4Mbmq0t7iDnUVA,2018/9/2 15:15,1,2,8074,7595,0,0,2,2018
8075,J7aq2z6mWKEyFnPRw6O6Wg,ixhf2kGV7uGOUFBktmaGHQ,xVXyrTWbG8U3szze-aA7eg,2019/4/12 3:06,3,35,8075,7596,0,0,4,2019
8077,74YDI-5XUzGSarK2fr2PUQ,Oqqv5UntFy-teSQMai7reA,J7fekWie4ZwR03AZVBisFw,2019/8/2 12:23,3,10,8077,7597,0,0,4,2019
8078,KNd5NbMkJsNrgqrLZokTMg,9RMAL6y4F0V_kVF3i_F3iA,JSz1qbGm3FHgh-DJqqS_dA,2018/7/19 4:57,3,99,8078,7598,0,0,4,2018
8079,HjJR--FXvysPTzPsa8ZaDA,5mSC0qG1RuFHl745O1l57g,ClXQewiuJytoFe7sW0G6gg,2019/11/19 6:33,0,95,8079,7599,0,0,1,2019
8080,BgbAzHdSi8SG1pVIGBTcRw,gtuRablOmw5O08QoKbn0fQ,p8HvhJZ-_EHhmUVmZN15gg,2019/7/13 8:50,3,26,8080,7600,0,0,4,2019
8081,t5F3vPrIoUgDCLV7-OkgEA,lkVOWr-OW6u5kmXgLtzN3w,AtD6B83S4Mbmq0t7iDnUVA,2019/4/21 22:08,1,2,8081,7601,0,0,2,2019
8082,OJz3-80wKyTBFkvTBl5Zag,Yu9o4VEhBqDPzKu6UmmIEg,sphMzEIqY1I2Dzv3zLZY2g,2017/8/27 1:53,3,25,8082,7602,0,0,4,2017
8083,nsp9A6mOp4VAHDq0ju07Mg,RPDG9BquGw3cL6H7V3sDgg,p8HvhJZ-_EHhmUVmZN15gg,2019/7/5 20:09,3,26,8083,7603,0,0,4,2019
8084,1UgWhDSxA6hCMBOqu3jlog,jwPVqdHpVHCBfAe4pZBbgA,3nzK3K-Dfo1L6mpB8FTKkw,2019/8/7 18:47,1,42,8084,7604,0,0,2,2019
8085,EhE07MoYMrBr2uzjUCVw_g,3xmo8q4wx_1gPUizXKHsmg,K5Q2vkF5UpytV9Q1rB-5Yg,2019/8/16 3:05,1,22,8085,7605,0,0,2,2019
8086,vDZWEDgyXCSofkQTPBsNAA,cT3soxxD7V0cIgIG_NIDuQ,PlP0c_u3g-3LiWHpb2XnOQ,2019/9/23 13:22,0,13,8086,7606,0,0,1,2019
8087,mqnGdoWkNsXxHkf1zu-Evw,IPxA3WNS4d3NNZ2kwN0sWw,8nP8ghEpT6WFcM6tfqAaGA,2019/10/16 19:05,3,0,8087,7607,0,0,4,2019
8088,3L7OL-496_nbBl4RXmRteg,v5aOOMOdMX8BRAJjVfAnsw,bsjBLLHR4TMVR5eAeLAI9w,2019/1/4 23:43,0,28,8088,7608,0,0,1,2019
8089,H_141RrghzE3b3hSfcom9g,qaZZzKGwOTYNIiUiQUt0yA,wNgzPOtnHE1prmh3bzWR1g,2018/4/14 16:32,0,44,8089,7609,0,0,1,2018
8090,wK-AQg8sUx965FXsJzE12A,bMmmzBi5IBd9gvgFd8LNQQ,owV0aSgh4t_9aG56iPxGEw,2017/1/27 17:28,0,65,8090,7610,0,0,1,2017
8091,3-SvWgpSc0xezgwdEDJw_Q,_896I1q-rVNK8-QPPJ4O5Q,sphMzEIqY1I2Dzv3zLZY2g,2016/11/17 12:28,3,25,8091,7611,0,0,4,2016
8092,ILdQ9yWX7sfxqPcVFhOWoA,z4wHtC3Aa75ZmMEzpZAJrA,owV0aSgh4t_9aG56iPxGEw,2017/2/18 21:46,0,65,8092,7612,0,0,1,2017
8093,TyIbcunpeEIC9cHbs4FNsQ,PBA1rCTmVaI5APfQ1WgbyQ,7j0kor_fkeYhyEpXh4OpnQ,2015/12/2 16:31,3,38,8093,7613,0,0,4,2015
8094,9iCtCRiYAlSKBfDbvCWX9g,M9jleFjModuF243WsOllnw,G79PyDm3hVivIX69Q2mXIQ,2019/9/9 13:18,3,98,8094,7614,0,0,4,2019
8095,Ornwd5pntgRIX43sAJJWHQ,Y7KDwOvxRT1-qYwmNK8mtw,wERcL1KznuTgfltSKQt_jg,2019/4/24 17:20,3,21,8095,7615,0,0,4,2019
8096,70jh0ZF5l2GEHQL0n543vA,coyP8GKjjhl5OcGecxEsLA,JQWIZ8MT-VGZzO5W5XCB5Q,2019/10/9 0:49,0,14,8096,7616,0,0,1,2019
8097,PmQXwOpJWWAhhWhPzN7pgQ,#NAME?,3nzK3K-Dfo1L6mpB8FTKkw,2019/3/24 20:22,1,42,8097,7617,0,0,2,2019
8098,pc0XtbTSEQdVHmLVTSG5aA,wGdo6DY-I7zwgI-spZJkGw,G79PyDm3hVivIX69Q2mXIQ,2019/8/4 22:34,3,98,8098,7618,0,0,4,2019
8099,yB7OQPStG9SWjMgc4akX5g,XReibjg_aTW7gP_vWQt7TA,wU3wVPC2RQLS_zW-pe83tw,2019/8/9 20:14,3,96,8099,7619,0,0,4,2019
8100,mqv4usRYK_Wzsm44h1AOfA,jxdfx5rfhxy-4yXxgDkqsQ,8k8cMmMcuj5h85mMLMoj2w,2019/10/31 20:46,3,93,8100,7620,0,0,4,2019
8101,CfZhpb4ehMJ6QXRvlWBDZA,X49Z35IjvZhDnMDeV5jAfA,g2Y2lnMmnOouvivEie9myw,2019/5/31 0:47,3,63,8101,7621,0,0,4,2019
8102,g7wWzbsIjSgC4G0-DHJaRA,gM_88rqVL5-So97t4QB3HQ,kUPlKgW6OLRw8_rrYtBV3A,2019/6/10 0:45,3,32,8102,7622,0,0,4,2019
8103,Wxj1r_sMVPtN52gr_5HlmQ,NrcvMSGQ7l9fYqsCTsknuw,J7fekWie4ZwR03AZVBisFw,2019/2/26 1:33,3,10,8103,7623,0,0,4,2019
8104,qfDPY1qRymQw2pZnS34qNw,ZrCEoL0amooYDjVBJznDjQ,PlP0c_u3g-3LiWHpb2XnOQ,2019/8/4 2:22,0,13,8104,7624,0,0,1,2019
8105,jjb-UmtCtiRsNTNz8G3Neg,2zAwcgoFRwpidk8KNAp8Nw,8nP8ghEpT6WFcM6tfqAaGA,2017/6/2 23:24,3,0,8105,7625,0,0,4,2017
8106,2sQKkNUMupMqLId1RV84Kg,MwdjuiI1taY9hkIfnQcnYA,lpQziF9QCVZQRkxac1xzcw,2019/5/5 20:14,3,40,8106,7626,0,0,4,2019
8107,xqRprjpnX5ShN4Xalg00AA,hCvjkBE4FGA3rbucTZeAHw,AtD6B83S4Mbmq0t7iDnUVA,2019/4/11 0:33,1,2,8107,7627,0,0,2,2019
8108,#NAME?,5htAuJHdxEKN-TEr-g5MNA,8nP8ghEpT6WFcM6tfqAaGA,2019/6/25 5:59,3,0,8108,7628,0,0,4,2019
8109,WHmhJznw3nPZcU7-aGHC0w,3CTS2EzhcYzslAVCfJjK6g,7j0kor_fkeYhyEpXh4OpnQ,2019/8/6 8:34,3,38,8109,7629,0,0,4,2019
8110,WJkMf0eO8Yu_RG75NfjVQg,hpOoEsAyOi-lzOzIbpEmig,AtD6B83S4Mbmq0t7iDnUVA,2019/10/6 3:37,1,2,8110,7630,0,0,2,2019
8111,FMqPw2RTwPWTdVsLFFnr6w,wWP9zj_0ngsJhd3nLBP0CA,7LzhLKAwS7PHUvaPIW833A,2019/10/11 10:42,3,41,8111,7631,0,0,4,2019
8112,w80bkrEEvY8Dh6x1j4KAYA,HNrz6Xe7PoLjUp8kBUDykQ,VRiol0eeDqe8_EeUytECqw,2019/12/9 0:27,3,72,8112,7632,0,0,4,2019
8114,gzfygUtUVA_uWsHvRwPLQw,LIzndBTBQyrfklNRdzyDOw,8nP8ghEpT6WFcM6tfqAaGA,2012/12/9 2:48,3,0,8114,7633,0,0,4,2012
8115,T9si_W0brlRB40sWZUjw9w,59Q0f6I38HeMuGiXoYbR6w,8k8cMmMcuj5h85mMLMoj2w,2019/5/25 19:06,3,93,8115,7634,0,0,4,2019
8116,QnINUaSKNHMkH83MsP913w,F78tJHr0qW6FsYBtWMmLpA,AtD6B83S4Mbmq0t7iDnUVA,2019/9/4 3:21,1,2,8116,7635,0,0,2,2019
8117,FKV2w1LSBimODfXYXHXVrw,PfrA0Huxif56k6eddBH2Rg,K5Q2vkF5UpytV9Q1rB-5Yg,2019/7/6 21:10,1,22,8117,7636,0,0,2,2019
8118,0EJWz8zfzPsEaeoqfNxoQQ,lmaYy8LNhGvoT4RlIKyZRw,kUPlKgW6OLRw8_rrYtBV3A,2019/7/16 18:39,3,32,8118,7637,0,0,4,2019
8119,aUjUIT6BGi3CYcwdqaGzig,OmhhELTj_gYPxJmB1OEJiA,eWVgtAQ3Z-bFRBat8nICLg,2018/12/28 23:07,3,30,8119,7638,0,0,4,2018
8242,V254uo7ZDjMCcqIrRwjPfw,fxdhXF_ZkHbsQiWlG0nDhA,M8Pl5qAmmrODfHeX6GOjsw,2016/1/19 5:20,1,29,8242,7639,0,0,2,2016
8121,C0rcI9_OaaA3P1O_Doiybw,7juOiUHo6IcElYoFrkHsng,JSz1qbGm3FHgh-DJqqS_dA,2017/11/19 4:39,3,99,8121,7640,0,0,4,2017
8122,NtSjhiBa5GElRSIHbaO7zQ,zbSPFbL4Da05jwFDFcr6TA,M8Pl5qAmmrODfHeX6GOjsw,2019/6/23 20:39,1,29,8122,7641,0,0,2,2019
8123,TpGk4YSsFmr83sEbQu8dcQ,AiOqFKs9kkIFfmJOJwchwg,bsjBLLHR4TMVR5eAeLAI9w,2019/1/6 19:06,0,28,8123,7642,0,0,1,2019
8124,glmplww56LeLzzFISLoxMg,sB6jxBhl85U6GUVokqL9CA,8k8cMmMcuj5h85mMLMoj2w,2019/6/14 19:51,3,93,8124,7643,0,0,4,2019
8125,VMCOMg3ulbjq_8KAdxYyRg,pQ8PTWf4jxLKRMGWw_1Avg,G79PyDm3hVivIX69Q2mXIQ,2019/6/18 1:42,3,98,8125,7644,0,0,4,2019
8126,9U_4akrnk7KSHH8KD_1elw,JSekWRLo5870SddIRbg0gw,kUPlKgW6OLRw8_rrYtBV3A,2019/12/2 1:39,3,32,8126,7645,0,0,4,2019
8128,YOKP0pWA4kjAVW_WcToWpw,2lm4Ycs_VhZc-BahPTED6w,G79PyDm3hVivIX69Q2mXIQ,2019/11/2 22:42,3,98,8128,7646,0,0,4,2019
8129,cRny7hqDtWvMLU0C1Yo_CA,27-ipS8hVlSExXga1HDBXA,Yq0LCrGLjJtKcwBu1Nta6w,2018/7/17 1:19,3,36,8129,7647,0,0,4,2018
8130,NY8AkU4kATYNpyUf0MpYZw,tk-x8MHCP6L-_spzOdLSfg,lpQziF9QCVZQRkxac1xzcw,2019/4/14 8:39,3,40,8130,7648,0,0,4,2019
8131,TbqYANeCmH6AvsQlucGMqw,WKklRWSaObeHF5xjCcirfA,du9_QFb75sxzKnLLQwSkMw,2019/3/18 20:27,3,37,8131,7649,0,0,4,2019
8132,jOL-bi6rroxpq7PkG2rpcA,hfbrqm00JD-vjaOJiHKAEw,lpQziF9QCVZQRkxac1xzcw,2019/5/25 21:09,3,40,8132,7650,0,0,4,2019
8133,esGHU9egBB-mXQA7tEo6dA,OnQy9hlYzOPbPcs9iledYA,M8Pl5qAmmrODfHeX6GOjsw,2016/2/15 15:40,1,29,8133,7651,0,0,2,2016
8134,GvLhP2yo9mHz-bpbC6mNBg,pw-F2mK9Iv_uv8-8r-hpWw,AtD6B83S4Mbmq0t7iDnUVA,2019/3/8 0:44,1,2,8134,7652,0,0,2,2019
8135,v7NMN3PA_oCwMHpfnt93gw,BYLT8dZOLkX9-4NTQ50Bzw,b1m_PK-ggGR3CmBjdIyqkQ,2019/4/26 20:05,3,34,8135,7653,0,0,4,2019
8136,ymxcREyBqyEKfKYFRUDaxg,2UgyDZqzHePXg3EIJ7qnxw,FAhFnSJn9owENi61iI8jwQ,2019/4/12 20:48,3,97,8136,7654,0,0,4,2019
8138,4MNiqbi8_tvb7aS2ZKCPOw,hfeRz1uRaNHbxo-xEujK6g,sphMzEIqY1I2Dzv3zLZY2g,2019/9/19 23:20,3,25,8138,7655,0,0,4,2019
8139,kB6GX2n3IB5rT_yk7Tx-jA,a-G_o_HIZv76EnTWyaOu4A,q3YnYPjLuBGRDi_59yTC5g,2019/9/12 19:55,3,5,8139,7656,0,0,4,2019
8140,MxFc1iWiaX8j5CdOTrmzvw,mjQB-Kn9_M3hULyKwckhaA,36pB0QVVNZuOLV_UxosbAQ,2019/9/14 13:03,2,77,8140,7657,0,0,3,2019
8141,pFsAGPgomIDhNQXPplAQhA,4cyqgQ5xX9jB_H00N1cLvQ,vsGoYMRvBYss3x9fn-jDzQ,2019/10/26 23:45,3,19,8141,7658,0,0,4,2019
8142,K8RJkBieqJHX5KKd6waI7g,SRVl3C4btbA2vKMnaYNaMA,wERcL1KznuTgfltSKQt_jg,2019/10/27 19:20,3,21,8142,7659,0,0,4,2019
8143,XlLhdhgfOqYuMkJ-OSkWvw,0qMHewJb_jJEgY6VfhdGUQ,8nP8ghEpT6WFcM6tfqAaGA,2019/3/7 16:30,3,0,8143,7660,0,0,4,2019
8144,TC7q7iXr3wuhQN7eidPvUg,ab-kcDJgH5kK4bOhkFsQDw,owV0aSgh4t_9aG56iPxGEw,2017/3/29 18:41,0,65,8144,7661,0,0,1,2017
8146,1KSmnO43JPBgCMLjiu_21w,Kel6uojlEKUq8H7zAXApuw,b1m_PK-ggGR3CmBjdIyqkQ,2019/9/8 18:09,3,34,8146,7662,0,0,4,2019
8147,uSQCx57kAB0p7-P3xTIuHg,S39_XDbIQbcCps2HRGS4tw,7j0kor_fkeYhyEpXh4OpnQ,2016/4/22 23:25,3,38,8147,7663,0,0,4,2016
8148,CRe3k5wo6akKxzfFb0gIuw,XwqflUGqsxol6nUKoclkxw,8nP8ghEpT6WFcM6tfqAaGA,2019/11/17 6:07,3,0,8148,7664,0,0,4,2019
8149,0L_lgImArPzgx4C6hi34jA,oJpvLICpXQEGPAWYUSc09A,q3YnYPjLuBGRDi_59yTC5g,2019/12/1 21:44,3,5,8149,7665,0,0,4,2019
8150,9Vl3FybcvjKZrCkBYRBd4g,PryTq1m8PdpCGjDD0dczxg,3nzK3K-Dfo1L6mpB8FTKkw,2019/11/19 23:25,1,42,8150,7666,0,0,2,2019
8151,VZcMys_fDodp7gWeKSlsmA,#NAME?,AtD6B83S4Mbmq0t7iDnUVA,2019/6/7 14:01,1,2,8151,7667,0,0,2,2019
8152,_rNnvA0BODTuKJTzts_nxQ,ZcmmC21RT0MwGRZs_oq4lg,wERcL1KznuTgfltSKQt_jg,2017/9/1 2:41,3,21,8152,7668,0,0,4,2017
8153,HlPyfgcFC-twWcTnwRceGQ,TNvhsjgfVaTPDcZno8eZQw,AtD6B83S4Mbmq0t7iDnUVA,2019/4/4 5:57,1,2,8153,7669,0,0,2,2019
8154,WQocf1oo9e4UzEkF9Zz3yg,gvRbuEvv-DwW5ZorBvwLXQ,M8Pl5qAmmrODfHeX6GOjsw,2019/5/20 1:43,1,29,8154,7670,0,0,2,2019
8155,sfyyu8Zd-TD5vRlb7EonVg,9VC8n5sZIP-HTdsTIxxtvw,vPWvyl9gxmuOIXDBL6lSpw,2014/5/31 21:30,3,45,8155,7671,0,0,4,2014
8465,cJn6lIGmrDVvITpYCAKq_w,X4cwQL_JZZnAUyCbOwz3pw,qUkd14n2uMXEboKOwYw8uQ,2019/6/24 0:58,3,39,8465,7672,0,0,4,2019
8157,fdK6MET5FN0TZGjWTZtGTg,q9YXEpbDB6JDHv8mboc33g,IBNWrN1k9E0E_bMcRD-GwA,2019/7/4 3:03,0,15,8157,7673,0,0,1,2019
8158,9isk3QqBXoN0VYkefcy8yg,A_Pl8YzPodpHqcwgP8cwEQ,PlP0c_u3g-3LiWHpb2XnOQ,2019/8/2 6:04,0,13,8158,7674,0,0,1,2019
8159,7fx1ApGvA7-yXmdqNcLypg,xfAOw5eJDifM3p_sp6Ixqg,3nzK3K-Dfo1L6mpB8FTKkw,2019/5/12 3:38,1,42,8159,7675,0,0,2,2019
8160,fvTKFzF4Whr4B573-Eq3oQ,c8gr737fvjvL5Ij4R4aCkQ,PlP0c_u3g-3LiWHpb2XnOQ,2019/10/10 15:08,0,13,8160,7676,0,0,1,2019
8161,wgT3N7vRmPy2n6ZS706u5w,dU9X47WYXVfipe7GDYWSUA,JQWIZ8MT-VGZzO5W5XCB5Q,2017/4/30 17:01,0,14,8161,7677,0,0,1,2017
8162,0JadDKh62JcUldMRmM93mw,JmEji3_Tfo2__69aLLcLPA,bsjBLLHR4TMVR5eAeLAI9w,2018/4/27 23:16,0,28,8162,7678,0,0,1,2018
8163,mVV32Wxbnec90LlZPEBamg,-3JypM-e-gpGbuuK92BB4g,sphMzEIqY1I2Dzv3zLZY2g,2019/11/16 22:54,3,25,8163,7679,0,0,4,2019
8164,Axzau2RyTiFAHeTdL8u88g,3fuRJNkTHfCl848tlpvAvg,tqumNKvNmeII_DRG6SdRuw,2019/9/14 1:28,3,23,8164,7680,0,0,4,2019
8165,Wjyh1mL9Scy66BIrKW-4ng,D8qDw3Igbb4Dbyfs1g85Fg,SqoscicPMzL5mJC5JNaD0w,2015/11/27 19:10,3,8,8165,7681,0,0,4,2015
8166,sJZD6PQneRwnD0U6kJr7XA,ErON7DjjTwzgnK100n9fhQ,wERcL1KznuTgfltSKQt_jg,2018/7/25 2:46,3,21,8166,7682,0,0,4,2018
8167,4yTUBAzP9FbHB69MAGRbTA,jt6stYhvU_1eBQHFipKuoQ,sphMzEIqY1I2Dzv3zLZY2g,2019/9/22 2:51,3,25,8167,7683,0,0,4,2019
8168,8fzD05rwd4Z-SFawy9mDYg,9z8jGHimbdno4SJGG_3esA,Yq0LCrGLjJtKcwBu1Nta6w,2016/10/6 1:59,3,36,8168,7684,0,0,4,2016
8169,vdLUrUPK-SkyVLO0nx3lUQ,z9nzblSCpydClN_wp__Jxw,AtD6B83S4Mbmq0t7iDnUVA,2019/8/27 15:55,1,2,8169,7685,0,0,2,2019
8170,6qav9lOH0xoKF52iJcF_WA,G-EuV9MKOykxMilMAK117g,5JW08_RL9K60Ubo8-8lyVg,2019/9/30 0:18,1,17,8170,7686,0,0,2,2019
8171,EPMNT8f64G5wBTNrh17lQg,u1JYQqWmU0w9dYzEtDE48Q,J7fekWie4ZwR03AZVBisFw,2019/10/16 20:49,3,10,8171,7687,0,0,4,2019
8172,3jA-i7zMjjRPMhciyTlbsg,b3rVDsV5qhSgQKR6ShTX4Q,q3YnYPjLuBGRDi_59yTC5g,2019/11/1 13:45,3,5,8172,7688,0,0,4,2019
8173,uljokIM1zUsJjsLDJEyIUA,GCeIkMU3fzmJDZ3QOglbNQ,AtD6B83S4Mbmq0t7iDnUVA,2019/8/4 3:28,1,2,8173,7689,0,0,2,2019
8174,xKyhQMMENSD1MeQ44PQNFg,ENEuYgsrbvnXzxh6WUhQ_g,J7fekWie4ZwR03AZVBisFw,2015/4/3 15:01,3,10,8174,7690,0,0,4,2015
8175,sXC8KPnXWgo2HvX5H9zfiQ,EL7tSYJg1rxsFqzqLQWsoQ,PlP0c_u3g-3LiWHpb2XnOQ,2019/6/15 21:58,0,13,8175,7691,0,0,1,2019
8176,3GImsFLtQLXqumBa2kdAMg,r-y0pCsGPbWcRHfZeEzJnw,lpQziF9QCVZQRkxac1xzcw,2016/7/23 5:33,3,40,8176,7692,0,0,4,2016
8177,ssph66XTqMwxvOSAAWgSCw,mRFxN4RKExs9Hz_cPMsCeQ,8nP8ghEpT6WFcM6tfqAaGA,2019/9/10 3:37,3,0,8177,7693,0,0,4,2019
8178,1T4DqSl9qJAJseHQXwJ6Sg,FKA_s3vi2ybfXGLA5aE8Ug,p8HvhJZ-_EHhmUVmZN15gg,2019/10/17 16:36,3,26,8178,7694,0,0,4,2019
8179,rw7zLy8wVikqVlXtVWDUZg,nd1YygrrakIELmw0jOHWqA,K5Q2vkF5UpytV9Q1rB-5Yg,2019/11/3 0:27,1,22,8179,7695,0,0,2,2019
8180,yM1T8bpa9sxd2cvHUYkBQg,oGUSlyu6pp2er4wAo6MXQw,AtD6B83S4Mbmq0t7iDnUVA,2013/3/8 17:32,1,2,8180,7696,0,0,2,2013
8181,alm1pcL08FA1hLZ-Gj9tgQ,wfNTsYcgEJycY3Q0gna08g,J7fekWie4ZwR03AZVBisFw,2015/8/13 23:37,3,10,8181,7697,0,0,4,2015
8182,ZU-s31hZITrSIe3-96VSfg,f-hL-QSYtI5EtjzOEcPwTA,Yq0LCrGLjJtKcwBu1Nta6w,2019/6/13 23:04,3,36,8182,7698,0,0,4,2019
8183,Y93anqi5FY2nqp7TkredFA,12iozmUYN_gvAng9kMLs_w,PlP0c_u3g-3LiWHpb2XnOQ,2019/11/13 1:35,0,13,8183,7699,0,0,1,2019
8184,xar8MLeNHMaWl9QTEKF6Xw,qEX4Rz0nzYFlxK3cAvI7tQ,wERcL1KznuTgfltSKQt_jg,2019/12/3 0:49,3,21,8184,7700,0,0,4,2019
8185,uGjaiBpk9hC1bfFQQeVukQ,QyLZla9xhkyxEJfP2r-gcA,G79PyDm3hVivIX69Q2mXIQ,2019/8/14 0:21,3,98,8185,7701,0,0,4,2019
8186,vXoY_lWYOeB_AZOO0jWgwg,D6M0rS79zheYMb8b_BpW1A,AtD6B83S4Mbmq0t7iDnUVA,2019/10/1 5:28,1,2,8186,7702,0,0,2,2019
8187,eUPcwF5j-rotp4LuCan88w,zfJg-rjrF6X7bRR2bBWLXw,8nP8ghEpT6WFcM6tfqAaGA,2019/9/30 21:13,3,0,8187,7703,0,0,4,2019
8188,okoDa3bmLKx2o5MC7-vosA,2hUFKdILVHnBy4B3Fb_4Vw,VRiol0eeDqe8_EeUytECqw,2019/6/9 19:39,3,72,8188,7704,0,0,4,2019
8189,BIE-RhxEdMIdfxHiG8Lknw,ufEsevSPSWqbPCLDoO-p_Q,K5Q2vkF5UpytV9Q1rB-5Yg,2019/7/13 5:03,1,22,8189,7705,0,0,2,2019
8190,gEuRkJ4SxJScC8PeLSkmew,xuZTzudJQvU1CKapa6MGZw,DloBjCZHlz0lzsrQJq5PHQ,2019/8/30 21:06,3,94,8190,7706,0,0,4,2019
