venueid,user,venueid_id,cate_id,cate2_id,venueid_label,user_label
413e4b80f964a520501c1fe3,1806,1723,6,1,0,0
44ff5a91f964a520a5381fe3,1806,8,1,21,0,0
4ba53d46f964a5203af038e3,1806,2953,2,21,0,0
49ee0cfef964a52016681fe3,1806,1344,6,21,0,0
4bcd37448920b7138a899fdc,1806,7495,3,22,0,0
4735a4c2f964a520344c1fe3,1806,226,6,1,0,0
40ca4780f964a52008011fe3,1806,225,6,21,0,0
3fd66200f964a5204eed1ee3,1806,1472,6,21,0,0
44610f81f964a52010331fe3,1806,481,10,1,0,0
4b171469f964a520f8c123e3,1806,2548,3,21,0,0
42a63500f964a52003251fe3,1806,2459,6,21,0,0
4aef729cf964a52088d821e3,1806,1892,4,21,0,0
49ee0cfef964a52016681fe3,1806,1344,6,21,0,0
49eac7e0f964a52097661fe3,1806,2792,6,1,0,0
4aa48566f964a520024720e3,1806,90,7,21,0,0
40ca4780f964a52008011fe3,1806,225,6,21,0,0
4ba53d46f964a5203af038e3,1806,2953,2,21,0,0
4ab595e1f964a520877520e3,1806,80,2,21,0,0
49ee0cfef964a52016681fe3,1806,1344,6,21,0,0
44e1e15af964a52023371fe3,1806,851,1,21,0,0
3fd66200f964a5204eed1ee3,1806,1472,6,21,0,0
40ca4780f964a52008011fe3,1806,225,6,21,0,0
413e4b80f964a520501c1fe3,1806,1723,6,1,0,0
4813bd9cf964a520424f1fe3,1806,809,3,21,0,0
4283ee00f964a520ab221fe3,1806,1778,1,21,0,0
45250b63f964a520ef3a1fe3,1806,2853,6,21,0,0
40870b00f964a520abf21ee3,1806,216,1,21,0,0
49f78dcff964a520b46c1fe3,1806,3362,10,21,0,0
4ab146bff964a520d96820e3,1806,171,1,21,0,0
43728d80f964a520102a1fe3,1806,373,6,1,0,0
4ab595e1f964a520877520e3,1806,80,2,21,0,0
4aabf205f964a520175b20e3,1806,152,1,21,0,0
4b477ea0f964a520f63326e3,1806,91,1,21,0,0
42814b00f964a52002221fe3,1806,2128,1,21,0,0
4afe6db4f964a520682f22e3,1807,2337,6,21,0,0
4afe6db4f964a520682f22e3,1807,2337,6,21,0,0
49f67a53f964a520476c1fe3,1807,5798,2,1,0,0
42ab7b00f964a52024251fe3,1807,3427,1,21,0,0
4089ae00f964a520bff21ee3,1807,61,9,7,0,0
3fd66200f964a5205ded1ee3,1807,162,6,21,0,0
45377562f964a520be3b1fe3,1807,205,1,21,0,0
49f8deb6f964a520306d1fe3,1807,1444,10,1,0,0
49d01698f964a520fd5a1fe3,1807,49,3,2,0,0
4afe6db4f964a520682f22e3,1807,2337,6,21,0,0
452b81ddf964a520393b1fe3,1807,517,10,21,0,0
4afe6db4f964a520682f22e3,1807,2337,6,21,0,0
4afe6db4f964a520682f22e3,1807,2337,6,21,0,0
4b10274af964a520206a23e3,1807,7496,2,18,0,0
409d7480f964a520f2f21ee3,1808,147,3,21,0,0
41059b00f964a520850b1fe3,1809,57,3,21,0,0
454cf014f964a520c53c1fe3,1810,596,7,28,0,0
4dbcd2f36e810768bf698fc4,1810,7497,1,21,0,0
44ca68e1f964a52002361fe3,1810,4557,1,21,0,0
40982e80f964a520ecf21ee3,1810,996,18,7,0,0
4813bc50f964a520414f1fe3,1810,69,3,21,0,0
4c12ff91a9c220a12f23559d,1810,7498,10,21,0,0
4a93407cf964a520531f20e3,1810,3915,1,21,0,0
4a6b9ea9f964a52063cf1fe3,1810,792,6,1,0,0
4b2d347cf964a520f3d024e3,1810,3352,1,21,0,0
4c13f7e4b7b9c928c78eaa37,1810,857,1,21,0,0
469019cbf964a5209f481fe3,1810,337,6,1,0,0
3fd66200f964a520d7ec1ee3,1810,2159,1,21,0,0
40919700f964a520e1f21ee3,1811,850,6,7,0,0
4a9ee6c6f964a520b43b20e3,1811,7499,4,21,0,0
3fd66200f964a520abec1ee3,1811,1237,6,21,0,0
4a4ac040f964a52026ac1fe3,1811,954,6,21,0,0
40870b00f964a520b1f21ee3,1811,1988,6,21,0,0
4c1fea0d63750f4775ddbb67,1811,7500,3,21,0,0
49ed2ea4f964a520d0671fe3,1811,1168,6,21,0,0
49dad092f964a520b25e1fe3,1811,1601,1,21,0,0
40870b00f964a520b0f21ee3,1811,1851,6,21,0,0
42853f80f964a5200c231fe3,1811,1090,1,21,0,0
44ff5a91f964a520a5381fe3,1811,8,1,21,0,0
42814b00f964a52010221fe3,1811,2344,6,21,0,0
45603082f964a520973d1fe3,1811,807,6,1,0,0
436aa480f964a520a8291fe3,1811,1708,6,21,0,0
3fd66200f964a5205aed1ee3,1811,669,6,21,0,0
4ac695b1f964a5203eb520e3,1811,7501,3,21,0,0
42ec1480f964a5209c261fe3,1812,2539,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4c05a764191f20a11473e314,1813,464,6,1,0,0
45576dc5f964a520383d1fe3,1813,426,6,21,0,0
4a1ee933f964a520e87b1fe3,1813,1112,1,21,0,0
4a4d0faaf964a52080ad1fe3,1813,366,1,21,0,0
4d2d02d2fd2e236af1d6ecde,1813,180,6,13,0,0
4c72eddd0e23b1f784201fdc,1813,432,6,1,0,0
4a7304dcf964a5206cdb1fe3,1813,498,10,7,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4a9ddc78f964a520b33920e3,1813,6410,10,24,0,0
445e36bff964a520fb321fe3,1813,2052,2,21,0,0
4a9ddc78f964a520b33920e3,1813,6410,10,24,0,0
4bbbde40e4529521ef5455a4,1813,7502,10,21,0,0
4744d11ff964a520854c1fe3,1813,593,6,1,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4cc84292fa03224b194e43ef,1813,4230,3,2,0,0
49e04b9af964a5204f611fe3,1813,417,6,1,0,0
49972b39f964a52089521fe3,1813,800,1,21,0,0
4a05e6dbf964a52098721fe3,1813,2266,2,7,0,0
45487bc1f964a520833c1fe3,1813,46,6,1,0,0
4a66634af964a5207dc81fe3,1813,6352,1,21,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4c9cf6587c096dcbe689c6d1,1813,2258,13,4,0,0
49d2c77af964a520d75b1fe3,1813,699,6,21,0,0
45603082f964a520973d1fe3,1813,807,6,1,0,0
40f71a80f964a520af0a1fe3,1813,13,6,7,0,0
43d1419af964a520032e1fe3,1813,2257,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4c72eddd0e23b1f784201fdc,1813,432,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
48569af7f964a520ba501fe3,1813,279,7,21,0,0
411ff900f964a520280c1fe3,1813,2089,1,21,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
3fd66200f964a5207bec1ee3,1813,400,6,7,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
40943a00f964a520e5f21ee3,1813,319,14,7,0,0
460c5fe0f964a520fe441fe3,1813,40,6,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
409ad180f964a520eef21ee3,1813,489,2,31,0,0
4bf311d8354e9c74558a2602,1813,1115,13,4,0,0
415c9e00f964a520561d1fe3,1813,914,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4534010cf964a520923b1fe3,1813,3323,1,21,0,0
4c72eddd0e23b1f784201fdc,1813,432,6,1,0,0
513e805ae4b05b7b6b66ef40,1813,661,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4a71e4cff964a520ccd91fe3,1813,2,2,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4a8d9d75f964a5203f1020e3,1813,2173,1,21,0,0
4aeb5f72f964a5207cc121e3,1813,4304,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
47fde9f4f964a520df4e1fe3,1813,439,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4ac8f480f964a52091bd20e3,1813,587,10,21,0,0
4c72eddd0e23b1f784201fdc,1813,432,6,1,0,0
49fa65b1f964a520f46d1fe3,1813,7503,6,16,0,0
40f86c00f964a520c30a1fe3,1813,1526,1,21,0,0
408aff80f964a520c1f21ee3,1813,1408,6,21,0,0
4a882c71f964a520530520e3,1813,1474,17,4,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
45e6b92bf964a5204d431fe3,1813,401,1,21,0,0
4c72eddd0e23b1f784201fdc,1813,432,6,1,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
4ccf82789d87224bd4cc4f3b,1813,110,4,21,0,0
4bbbde40e4529521ef5455a4,1813,7502,10,21,0,0
4a07929df964a52085731fe3,1813,2452,10,25,0,0
4bd2177d046076b055357371,1813,0,0,7,0,0
4a87356df964a5203e0320e3,1813,2646,7,28,0,0
42cc7080f964a520e7251fe3,1813,836,1,21,0,0
4ab5810af964a520087520e3,1813,607,10,21,0,0
4c9c5e967d69b713a5f01fc2,1813,1357,4,21,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4bbe7a6f30c99c7471e55311,1813,92,6,1,0,0
49a2545cf964a52094521fe3,1813,460,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4a3dd25bf964a520b1a21fe3,1813,2708,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
430e5b80f964a52044271fe3,1813,463,0,7,0,0
43c52dc7f964a520672d1fe3,1813,2062,7,4,0,0
43c52dc7f964a520672d1fe3,1813,2062,7,4,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4540820cf964a5203c3c1fe3,1813,739,6,1,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4a1e3d6ef964a520c57b1fe3,1813,2826,6,7,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4a8c1aaaf964a520fa0c20e3,1813,6450,5,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
42b21280f964a52073251fe3,1813,3654,6,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49cfeb47f964a520e35a1fe3,1813,380,1,21,0,0
49fdea19f964a5204a6f1fe3,1813,1236,13,4,0,0
47fde9f4f964a520df4e1fe3,1813,439,6,1,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
4a66634af964a5207dc81fe3,1813,6352,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
4baffadff964a520d62f3ce3,1813,2955,4,21,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
4330a280f964a520fa271fe3,1813,601,6,21,0,0
4af9b5eaf964a520921322e3,1813,7504,10,21,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
49d01698f964a520fd5a1fe3,1813,49,3,2,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
4b4bf0e8f964a520bdab26e3,1813,1652,1,21,0,0
4b83102df964a5205df530e3,1813,5052,1,21,0,0
4421ccaef964a5208c311fe3,1813,4394,1,21,0,0
4bbbde40e4529521ef5455a4,1813,7502,10,21,0,0
4bbbde40e4529521ef5455a4,1813,7502,10,21,0,0
4c029d9d39d476b071e02ea7,1813,6918,7,21,0,0
4c029d9d39d476b071e02ea7,1813,6918,7,21,0,0
4c029d9d39d476b071e02ea7,1813,6918,7,21,0,0
4c029d9d39d476b071e02ea7,1813,6918,7,21,0,0
47fde9f4f964a520df4e1fe3,1813,439,6,1,0,0
40df5f80f964a52096011fe3,1813,1069,6,1,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
43d3ad1df964a520222e1fe3,1813,1087,6,1,0,0
409ad180f964a520eef21ee3,1813,489,2,31,0,0
412bd680f964a5209f0c1fe3,1813,2169,6,21,0,0
4a7e4593f964a520a8f11fe3,1813,544,1,21,0,0
4a1dec68f964a520ac7b1fe3,1813,2136,1,21,0,0
4422e453f964a52095311fe3,1813,4141,6,1,0,0
43fed1fff964a520fe2f1fe3,1813,1199,1,21,0,0
461604b8f964a52045451fe3,1813,433,6,21,0,0
41059b00f964a520850b1fe3,1814,57,3,21,0,0
41059b00f964a520850b1fe3,1814,57,3,21,0,0
49eb8289f964a520ea661fe3,1814,1661,6,1,0,0
4c0d4043d64c0f477a6d265d,1814,7505,13,4,0,0
4c0d4043d64c0f477a6d265d,1814,7505,13,4,0,0
49eb8289f964a520ea661fe3,1814,1661,6,1,0,0
40885c80f964a520bcf21ee3,1814,2240,6,7,0,0
4b182486f964a520a9cd23e3,1814,1812,1,21,0,0
40b7d280f964a52091001fe3,1814,1005,6,7,0,0
47fde9f4f964a520df4e1fe3,1814,439,6,1,0,0
40a2ba80f964a5200bf31ee3,1814,7506,1,21,0,0
40c3b000f964a520e6001fe3,1814,376,16,7,0,0
4a5824e5f964a5206db71fe3,1814,38,10,7,0,0
4ab020fff964a520106620e3,1814,5777,8,21,0,0
4da5f0e9bf88092a906e9475,1815,7083,7,21,0,0
4a71e4cff964a520ccd91fe3,1816,2,2,21,0,0
45e981baf964a5207f431fe3,1816,518,2,21,0,0
49d7f67ff964a520875d1fe3,1816,2211,10,29,0,0
45e981baf964a5207f431fe3,1816,518,2,21,0,0
4d8d777fc1b1721e0e1a1a46,1816,7507,7,21,0,0
43b6c65cf964a520cf2c1fe3,1816,1135,6,16,0,0
45214142f964a520c03a1fe3,1816,2396,10,29,0,0
4a27e06ff964a520d9941fe3,1816,1996,1,21,0,0
4eed1680b8f76a24a4c5578f,1816,1032,10,29,0,0
455f7871f964a520913d1fe3,1816,781,3,21,0,0
4a738f2ef964a520d1dc1fe3,1816,5127,10,21,0,0
40b7d280f964a52091001fe3,1816,1005,6,7,0,0
42c1e480f964a520c4251fe3,1816,1136,6,21,0,0
483588e1f964a520e84f1fe3,1816,1019,1,21,0,0
4bd2177d046076b055357371,1816,0,0,7,0,0
43a016cbf964a5201b2c1fe3,1816,597,1,21,0,0
4b57db47f964a520064428e3,1816,1003,1,21,0,0
49c94f32f964a52054581fe3,1816,3562,2,21,0,0
43920c94f964a520682b1fe3,1816,191,12,4,0,0
43920c94f964a520682b1fe3,1816,191,12,4,0,0
4a71e4cff964a520ccd91fe3,1816,2,2,21,0,0
40f71a80f964a520af0a1fe3,1816,13,6,7,0,0
4a84b29bf964a5205efd1fe3,1816,7508,1,21,0,0
49cd4147f964a520d9591fe3,1816,3661,1,21,0,0
4aea788ff964a520b1bb21e3,1816,875,6,21,0,0
4b7628d6f964a520c6402ee3,1816,251,6,21,0,0
40b52f80f964a52061001fe3,1816,2256,1,21,0,0
4aea788ff964a520b1bb21e3,1816,875,6,21,0,0
4a6bd303f964a52003d01fe3,1816,2469,1,21,0,0
40870b00f964a52098f21ee3,1816,146,6,21,0,0
45842eb8f964a520993f1fe3,1816,3183,1,21,0,0
4b819f25f964a5204ab330e3,1816,281,2,21,0,0
4c8bd57f8018a1cde0e9e6d2,1816,5566,7,21,0,0
4c7d521bd65437044e05c0a2,1816,7509,2,21,0,0
4b7628d6f964a520c6402ee3,1816,251,6,21,0,0
45e981baf964a5207f431fe3,1816,518,2,21,0,0
4aea788ff964a520b1bb21e3,1816,875,6,21,0,0
4aea788ff964a520b1bb21e3,1816,875,6,21,0,0
4bd2177d046076b055357371,1816,0,0,7,0,0
4c1453d6a1010f47af5d4c18,1816,2891,2,21,0,0
476c1aa6f964a520fd4c1fe3,1816,1290,6,16,0,0
4b7628d6f964a520c6402ee3,1816,251,6,21,0,0
4c2fb02616adc928e806be9c,1816,3858,1,21,0,0
4aea788ff964a520b1bb21e3,1816,875,6,21,0,0
40885c80f964a520bcf21ee3,1816,2240,6,7,0,0
44c51d02f964a520d1351fe3,1816,309,1,21,0,0
3fd66200f964a520d2ed1ee3,1816,1002,1,21,0,0
3fd66200f964a52029f11ee3,1816,217,6,7,0,0
43ce64f7f964a520dd2d1fe3,1816,3565,1,21,0,0
40c3b000f964a520e7001fe3,1816,440,16,7,0,0
4ab0402ff964a520ad6620e3,1816,1156,1,21,0,0
4bd2177d046076b055357371,1816,0,0,7,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4a552c4ef964a520c5b31fe3,1817,2117,1,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4ab9a417f964a520168020e3,1817,7515,5,21,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4cc631183d7fa1cd9c3bb65f,1817,7517,5,21,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
409d7480f964a520f2f21ee3,1817,147,3,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ac45ac3f964a520a09e20e3,1817,2901,1,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d605f60ef378cfa17d57ca6,1817,852,7,21,0,0
4aafdf2df964a520f46420e3,1817,4989,4,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
44f9c96ef964a5206e381fe3,1817,51,3,21,0,0
4089ae00f964a520bff21ee3,1817,61,9,7,0,0
4c3bada516cb2d7fe64703a9,1817,7518,3,23,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4ab9a417f964a520168020e3,1817,7515,5,21,0,0
4bf46a52cad2c92881e89b99,1817,7519,3,23,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4a7346a6f964a520ffdb1fe3,1817,5361,5,21,0,0
4a552c4ef964a520c5b31fe3,1817,2117,1,21,0,0
4a552c4ef964a520c5b31fe3,1817,2117,1,21,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4698e53cf964a520f2481fe3,1817,2674,2,21,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4a444f47f964a52073a71fe3,1817,4198,1,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ad36366f964a52015e420e3,1817,3445,3,23,0,0
46dabc44f964a5207b4a1fe3,1817,6747,3,21,0,0
4aafdf2df964a520f46420e3,1817,4989,4,21,0,0
4a552c4ef964a520c5b31fe3,1817,2117,1,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
42b21280f964a52071251fe3,1817,3341,1,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4afe1148f964a520a42d22e3,1817,5118,3,23,0,0
4bae72d5f964a520bdb33be3,1817,5,2,21,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4ac549e1f964a52063b120e3,1817,1145,5,21,0,0
4bf46a52cad2c92881e89b99,1817,7519,3,23,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4bd7620e5cf276b09a259b00,1817,7520,3,23,0,0
4bd7620e5cf276b09a259b00,1817,7520,3,23,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4a6dc9d5f964a520fcd21fe3,1817,25,1,21,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4bf46a52cad2c92881e89b99,1817,7519,3,23,0,0
4bf46a52cad2c92881e89b99,1817,7519,3,23,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4aafdf2df964a520f46420e3,1817,4989,4,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
42814b00f964a52001221fe3,1817,2122,6,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ab9a417f964a520168020e3,1817,7515,5,21,0,0
4ac549e1f964a52063b120e3,1817,1145,5,21,0,0
4aafdf2df964a520f46420e3,1817,4989,4,21,0,0
4bd7620e5cf276b09a259b00,1817,7520,3,23,0,0
4adbc6e1f964a520942a21e3,1817,7521,1,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4bbcd631a8cf76b00a06b1fd,1817,7516,3,23,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4bf46a52cad2c92881e89b99,1817,7519,3,23,0,0
4ac54ec6f964a52084b120e3,1817,7513,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4ad652cef964a5208c0621e3,1817,7514,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4d4907f183eda1cdce24a4b1,1817,7512,8,21,0,0
4a8459e7f964a52059fc1fe3,1817,5353,15,5,0,0
4d477b8211618cfa25b6c923,1817,7511,5,21,0,0
4abf0452f964a520ba9020e3,1817,7510,5,21,0,0
4d404d2ac5eaa1cd1256a050,1817,2420,4,21,0,0
49d929aef964a5200c5e1fe3,1817,252,1,21,0,0
4a1f3832f964a520107c1fe3,1817,7522,6,21,0,0
4a04f4fcf964a52042721fe3,1817,3338,1,21,0,0
430e5b80f964a52042271fe3,1818,1085,2,21,0,0
49ceaaf2f964a5206f5a1fe3,1818,1543,1,21,0,0
4a5e3b0ff964a52033be1fe3,1818,1757,1,21,0,0
4a5e3b0ff964a52033be1fe3,1818,1757,1,21,0,0
49c94f32f964a52054581fe3,1819,3562,2,21,0,0
43cc0a22f964a520c82d1fe3,1819,976,2,21,0,0
437e6b00f964a520b82a1fe3,1819,350,2,14,0,0
49f356f8f964a5208a6a1fe3,1819,986,1,21,0,0
49d2c3b6f964a520d15b1fe3,1819,887,3,21,0,0
4a01fe11f964a5201e711fe3,1820,1807,1,21,0,0
49972b39f964a52089521fe3,1820,800,1,21,0,0
47d7be43f964a520264e1fe3,1820,1107,6,1,0,0
4c000b89f61ea5937738eb13,1820,2486,1,21,0,0
49e0c8c0f964a5206f611fe3,1820,4281,1,21,0,0
4c054b9973a8c9b6994297e0,1820,1248,13,4,0,0
4c000b89f61ea5937738eb13,1820,2486,1,21,0,0
4a9d98c9f964a520a03820e3,1820,7523,1,21,0,0
4c75e0ebc219224b4efaa328,1820,7524,13,4,0,0
4c000b89f61ea5937738eb13,1820,2486,1,21,0,0
4b1eb993f964a520871e24e3,1820,4,4,21,0,0
4b1eb993f964a520871e24e3,1820,4,4,21,0,0
4c75e0ebc219224b4efaa328,1820,7524,13,4,0,0
4c75e0ebc219224b4efaa328,1820,7524,13,4,0,0
49e05c38f964a52052611fe3,1820,2264,1,21,0,0
4a5824e5f964a5206db71fe3,1820,38,10,7,0,0
4c75e0ebc219224b4efaa328,1820,7524,13,4,0,0
4bb2dd6e715eef3b18cb85bb,1820,7525,8,21,0,0
49b41d95f964a520e7521fe3,1820,545,1,21,0,0
4c000b89f61ea5937738eb13,1820,2486,1,21,0,0
4ac90518f964a52011be20e3,1820,888,13,4,0,0
4a10af0af964a520f4761fe3,1820,352,1,21,0,0
4ab020fff964a520106620e3,1820,5777,8,21,0,0
40f9bd80f964a520ce0a1fe3,1820,2484,1,21,0,0
439c07e9f964a520ec2b1fe3,1820,906,6,21,0,0
4ab595e1f964a520877520e3,1820,80,2,21,0,0
42814b00f964a52002221fe3,1820,2128,1,21,0,0
49e0c8c0f964a5206f611fe3,1820,4281,1,21,0,0
4b8ee7f4f964a520e03d33e3,1820,7526,13,4,0,0
